---,Name,MaleRaceTemplate,FemaleRaceTemplate,EquipmentTemplates,ProfessionTemplate,StatTemplate,StatModifierTemplate,ComboPresets,NPCClass,BehaviorTree,AIController,NPCBehaviorParameters,LootTable,DistanceThresholdRangedWeapon,DistanceThresholdMeleeWeapon,BlockActionMinDuration,BlockOnAttackedMinDuration,BlockMaxDuration,BlockChance,BlockChanceWhenAttacked
Relic_Hunter_Tanner_3_Hyrkanian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Tanner_3_Hyrkanian_Name"", ""Hyrkanian Tanner III"")","(RaceTemplate=""Race_HyrkanianMale"",Weight=25.000000)","(RaceTemplate=""Race_HyrkanianFemale"",Weight=75.000000)","(""RelicHunter_Armor_Tanner_High"",""Generic_Weapon_Tanner"")","Tanner_3","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T3.P_M_Relic_T3',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Tanner_3_Kushite,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Tanner_3_Kushite_Name"", ""Kushite Tanner III"")","(RaceTemplate=""Race_KushiteMale"",Weight=25.000000)","(RaceTemplate=""Race_KushiteFemale"",Weight=75.000000)","(""RelicHunter_Armor_Tanner_High"",""Generic_Weapon_Tanner"")","Tanner_3","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T3.P_M_Relic_T3',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Tanner_3_Shemite,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Tanner_3_Shemite_Name"", ""Shemite Tanner III"")","(RaceTemplate=""Race_ShemiteMale"",Weight=25.000000)","(RaceTemplate=""Race_ShemiteFemale"",Weight=75.000000)","(""RelicHunter_Armor_Tanner_High"",""Generic_Weapon_Tanner"")","Tanner_3","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T3.P_M_Relic_T3',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Tanner_3_Zamorian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Tanner_3_Zamorian_Name"", ""Zamorian Tanner III"")","(RaceTemplate=""Race_ZamorianMale"",Weight=25.000000)","(RaceTemplate=""Race_ZamorianFemale"",Weight=75.000000)","(""RelicHunter_Armor_Tanner_High"",""Generic_Weapon_Tanner"")","Tanner_3","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T3.P_M_Relic_T3',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Tanner_3_Zingarian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Tanner_3_Zingarian_Name"", ""Zingaran Tanner III"")","(RaceTemplate=""Race_ZingarianMale"",Weight=25.000000)","(RaceTemplate=""Race_ZingarianFemale"",Weight=75.000000)","(""RelicHunter_Armor_Tanner_High"",""Generic_Weapon_Tanner"")","Tanner_3","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T3.P_M_Relic_T3',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Tanner_4_Zingarian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Tanner_4_Zingarian_Name"", ""Inigo the Vengeful"")","(RaceTemplate=""InigotheVengeful"",Weight=100.000000)","(RaceTemplate=""InigotheVengeful"",Weight=0.000000)","(""RelicHunter_Armor_Tanner_High"",""Generic_Weapon_Tanner"")","Tanner_4","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T4.P_M_Relic_T4',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_1_Hyborian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_1_Hyborian_Name"", ""Hyborian Taskmaster Apprentice"")","(RaceTemplate=""Race_HyborianMale"",Weight=75.000000)","(RaceTemplate=""Race_HyborianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_1","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T1.P_M_Relic_T1',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_1_Hyrkanian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_1_Hyrkanian_Name"", ""Hyrkanian Taskmaster Apprentice"")","(RaceTemplate=""Race_HyrkanianMale"",Weight=75.000000)","(RaceTemplate=""Race_HyrkanianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_1","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T1.P_M_Relic_T1',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_1_Kushite,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_1_Kushite_Name"", ""Kushite Taskmaster Apprentice"")","(RaceTemplate=""Race_KushiteMale"",Weight=75.000000)","(RaceTemplate=""Race_KushiteFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_1","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T1.P_M_Relic_T1',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_1_Shemite,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_1_Shemite_Name"", ""Shemite Taskmaster Apprentice"")","(RaceTemplate=""Race_ShemiteMale"",Weight=75.000000)","(RaceTemplate=""Race_ShemiteFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_1","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T1.P_M_Relic_T1',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_1_Stygian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_1_Stygian_Name"", ""Stygian Taskmaster Apprentice"")","(RaceTemplate=""Race_StygianMale"",Weight=75.000000)","(RaceTemplate=""Race_StygianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_1","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T1.P_M_Relic_T1',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_1_Zamorian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_1_Zamorian_Name"", ""Zamorian Taskmaster Apprentice"")","(RaceTemplate=""Race_ZamorianMale"",Weight=75.000000)","(RaceTemplate=""Race_ZamorianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_1","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T1.P_M_Relic_T1',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_1_Zingarian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_1_Zingarian_Name"", ""Zingaian Taskmaster Apprentice"")","(RaceTemplate=""Race_ZingarianMale"",Weight=75.000000)","(RaceTemplate=""Race_ZingarianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_1","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T1.P_M_Relic_T1',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_2_Hyborian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_2_Hyborian_Name"", ""Hyborian Taskmaster Journeyman"")","(RaceTemplate=""Race_HyborianMale"",Weight=75.000000)","(RaceTemplate=""Race_HyborianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_2","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T2.P_M_Relic_T2',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_2_Hyrkanian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_2_Hyrkanian_Name"", ""Hyrkanian Taskmaster Journeyman"")","(RaceTemplate=""Race_HyrkanianMale"",Weight=75.000000)","(RaceTemplate=""Race_HyrkanianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_2","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T2.P_M_Relic_T2',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_2_Kushite,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_2_Kushite_Name"", ""Kushite Taskmaster Journeyman"")","(RaceTemplate=""Race_KushiteMale"",Weight=75.000000)","(RaceTemplate=""Race_KushiteFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_2","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T2.P_M_Relic_T2',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_2_Shemite,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_2_Shemite_Name"", ""Shemite Taskmaster Journeyman"")","(RaceTemplate=""Race_ShemiteMale"",Weight=75.000000)","(RaceTemplate=""Race_ShemiteFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_2","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T2.P_M_Relic_T2',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_2_Stygian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_2_Stygian_Name"", ""Stygian Taskmaster Journeyman"")","(RaceTemplate=""Race_StygianMale"",Weight=75.000000)","(RaceTemplate=""Race_StygianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_2","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T2.P_M_Relic_T2',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_2_Zamorian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_2_Zamorian_Name"", ""Zamorian Taskmaster Journeyman"")","(RaceTemplate=""Race_ZamorianMale"",Weight=75.000000)","(RaceTemplate=""Race_ZamorianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_2","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T2.P_M_Relic_T2',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_2_Zingarian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_2_Zingarian_Name"", ""Zingaian Taskmaster Journeyman"")","(RaceTemplate=""Race_ZingarianMale"",Weight=75.000000)","(RaceTemplate=""Race_ZingarianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_Low"",""Generic_Weapon_Taskmaster"")","Taskmaster_2","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T2.P_M_Relic_T2',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_3_Kushite,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_3_Kushite_Name"", ""Kushite Taskmaster Master"")","(RaceTemplate=""Race_KushiteMale"",Weight=75.000000)","(RaceTemplate=""Race_KushiteFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_High"",""Generic_Weapon_Taskmaster"")","Taskmaster_3","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T3.P_M_Relic_T3',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_3_Shemite,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_3_Shemite_Name"", ""Shemite Taskmaster Master"")","(RaceTemplate=""Race_ShemiteMale"",Weight=75.000000)","(RaceTemplate=""Race_ShemiteFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_High"",""Generic_Weapon_Taskmaster"")","Taskmaster_3","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T3.P_M_Relic_T3',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_3_Stygian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_3_Stygian_Name"", ""Stygian Taskmaster Master"")","(RaceTemplate=""Race_StygianMale"",Weight=75.000000)","(RaceTemplate=""Race_StygianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_High"",""Generic_Weapon_Taskmaster"")","Taskmaster_3","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T3.P_M_Relic_T3',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_3_Zamorian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_3_Zamorian_Name"", ""Zamorian Taskmaster Master"")","(RaceTemplate=""Race_ZamorianMale"",Weight=75.000000)","(RaceTemplate=""Race_ZamorianFemale"",Weight=25.000000)","(""RelicHunter_Armor_Taskmaster_High"",""Generic_Weapon_Taskmaster"")","Taskmaster_3","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T3.P_M_Relic_T3',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_4_Shemite,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_4_Shemite_Name"", ""Beli the Breaker"")","(RaceTemplate=""BelitheBreaker"",Weight=0.000000)","(RaceTemplate=""BelitheBreaker"",Weight=100.000000)","(""RelicHunter_Armor_Taskmaster_High"",""Generic_Weapon_Taskmaster"")","Taskmaster_4","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T4.P_M_Relic_T4',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
Relic_Hunter_Taskmaster_4_Zamorian,"NSLOCTEXT("""", ""SpawnDataTable_Relic_Hunter_Taskmaster_4_Zamorian_Name"", ""Olena the Oathmaker"")","(RaceTemplate=""OlenatheOathmaker"",Weight=0.000000)","(RaceTemplate=""OlenatheOathmaker"",Weight=100.000000)","(""RelicHunter_Armor_Taskmaster_High"",""Generic_Weapon_Taskmaster"")","Taskmaster_4","All Thralls Base","(""Relic_Hunter_Mods"")","","/Game/Characters/NPCs/Humanoid/HumanoidNPCCharacter_RelicHunters.HumanoidNPCCharacter_RelicHunters_C","/Game/Systems/AI/NewAI/BT_SimpleAttack.BT_SimpleAttack","/Game/Systems/AI/NewAI/HumanAIController.HumanAIController_C","/Game/Systems/AI/BP_DefaultNPCBehaviorParameters.BP_DefaultNPCBehaviorParameters_C","(DataTable=DataTable'/Game/Systems/Loot/TableSetup/P_M_Relic_T4.P_M_Relic_T4',RowName="""")","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
